conceive	conceives	conceived	conceived	conceiving
concelebrate	concelebrates	concelebrated	concelebrated	concelebrating
concentrate	concentrates	concentrated	concentrated	concentrating
concentre	concentres	concentred	concentred	concentring
conceptualise	conceptualises	conceptualised	conceptualised	conceptualising
conceptualize	conceptualizes	conceptualized	conceptualized	conceptualizing
concern	concerns	concerned	concerned	concerning
concertina	concertinas	concertinaed	concertinaed	concertinaing
concertize	concertizes	concertized	concertized	concertizing
conciliate	conciliates	conciliated	conciliated	conciliating
conclude	concludes	concluded	concluded	concluding
concoct	concocts	concocted	concocted	concocting
concrete	concretes	concreted	concreted	concreting
concretize	concretizes	concretized	concretized	concretizing
concur	concurs	concurred	concurred	concurring
concuss	concusses	concussed	concussed	concussing
condemn	condemns	condemned	condemned	condemning
condense	condenses	condensed	condensed	condensing
condescend	condescends	condescended	condescended	condescending
condition	conditions	conditioned	conditioned	conditioning
condole	condoles	condoled	condoled	condoling
condone	condones	condoned	condoned	condoning
conduce	conduces	conduced	conduced	conducing
conduct	conducts	conducted	conducted	conducting
cone	cones	coned	coned	coning
confab	confabs	confabbed	confabbed	confabbing
confabulate	confabulates	confabulated	confabulated	confabulating
confect	confects	confected	confected	confecting
confederate	confederates	confederated	confederated	confederating
confer	confers	conferred	conferred	conferring
confess	confesses	confessed	confessed	confessing
confide	confides	confided	confided	confiding
configure	configures	configured	configured	configuring
confine	confines	confined	confined	confining
confirm	confirms	confirmed	confirmed	confirming
confiscate	confiscates	confiscated	confiscated	confiscating
conflate	conflates	conflated	conflated	conflating
conflict	conflicts	conflicted	conflicted	conflicting
conform	conforms	conformed	conformed	conforming
confound	confounds	confounded	confounded	confounding
confront	confronts	confronted	confronted	confronting
confuse	confuses	confused	confused	confusing
confute	confutes	confuted	confuted	confuting
conga	congas	congaed	congaed	congaing
congeal	congeals	congealed	congealed	congealing
congest	congests	congested	congested	congesting
conglobate	conglobates	conglobated	conglobated	conglobating
conglomerate	conglomerates	conglomerated	conglomerated	conglomerating
conglutinate	conglutinates	conglutinated	conglutinated	conglutinating
congratulate	congratulates	congratulated	congratulated	congratulating
congregate	congregates	congregated	congregated	congregating
conjecture	conjectures	conjectured	conjectured	conjecturing
conjoin	conjoins	conjoined	conjoined	conjoining
conjugate	conjugates	conjugated	conjugated	conjugating
conjure	conjures	conjured	conjured	conjuring
conk	conks	conked	conked	conking
conn	cons	conned	conned	conning
connect	connects	connected	connected	connecting
connive	connives	connived	connived	conniving
connote	connotes	connoted	connoted	connoting
conquer	conquers	conquered	conquered	conquering
conscientise	conscientises	conscientised	conscientised	conscientising
conscientize	conscientizes	conscientized	conscientized	conscientizing
conscript	conscripts	conscripted	conscripted	conscripting
consecrate	consecrates	consecrated	consecrated	consecrating
consent	consents	consented	consented	consenting
conserve	conserves	conserved	conserved	conserving
consider	considers	considered	considered	considering
consign	consigns	consigned	consigned	consigning
consist	consists	consisted	consisted	consisting
consociate	consociates	consociated	consociated	consociating
console	consoles	consoled	consoled	consoling
consolidate	consolidates	consolidated	consolidated	consolidating
consort	consorts	consorted	consorted	consorting
conspire	conspires	conspired	conspired	conspiring
constellate	constellates	constellated	constellated	constellating
consternate	consternates	consternated	consternated	consternating
constipate	constipates	constipated	constipated	constipating
constitute	constitutes	constituted	constituted	constituting
constitutionalize	constitutionalizes	constitutionalized	constitutionalized	constitutionalizing
constrain	constrains	constrained	constrained	constraining
constrict	constricts	constricted	constricted	constricting
constringe	constringes	constringed	constringed	constringing
construct	constructs	constructed	constructed	constructing
construe	construes	construed	construed	construing
consubstantiate	consubstantiates	consubstantiated	consubstantiated	consubstantiating
consult	consults	consulted	consulted	consulting
consume	consumes	consumed	consumed	consuming
consummate	consummates	consummated	consummated	consummating
contact	contacts	contacted	contacted	contacting
contain	contains	contained	contained	containing
containerize	containerizes	containerized	containerized	containerizing
contaminate	contaminates	contaminated	contaminated	contaminating
contango	contangoes	contangoed	contangoed	contangoing
contemn	contemns	contemned	contemned	contemning
contemplate	contemplates	contemplated	contemplated	contemplating
contemporize	contemporizes	contemporized	contemporized	contemporizing
contend	contends	contended	contended	contending
content	contents	contented	contented	contenting
contest	contests	contested	contested	contesting
contextualise	contextualises	contextualised	contextualised	contextualising
contextualize	contextualizes	contextualized	contextualized	contextualizing
continue	continues	continued	continued	continuing
contort	contorts	contorted	contorted	contorting
contour	contours	contoured	contoured	contouring
contract	contracts	contracted	contracted	contracting
contradict	contradicts	contradicted	contradicted	contradicting
contradistinguish	contradistinguishes	contradistinguished	contradistinguished	contradistinguishing
contraindicate	contraindicates	contraindicated	contraindicated	contraindicating
contrast	contrasts	contrasted	contrasted	contrasting
contravene	contravenes	contravened	contravened	contravening
contribute	contributes	contributed	contributed	contributing
contrive	contrives	contrived	contrived	contriving
control	controls	controlled	controlled	controlling
controvert	controverts	controverted	controverted	controverting
contuse	contuses	contused	contused	contusing
convalesce	convalesces	convalesced	convalesced	convalescing
convect	convects	convected	convected	convecting
convene	convenes	convened	convened	convening
conventionalize	conventionalizes	conventionalized	conventionalized	conventionalizing
converge	converges	converged	converged	converging
converse	converses	conversed	conversed	conversing
convert	converts	converted	converted	converting
convex	convexes	convexed	convexed	convexing
convey	conveys	conveyed	conveyed	conveying
convict	convicts	convicted	convicted	convicting
convince	convinces	convinced	convinced	convincing
convoke	convokes	convoked	convoked	convoking
convolute	convolutes	convoluted	convoluted	convoluting
convolve	convolves	convolved	convolved	convolving
convoy	convoys	convoyed	convoyed	convoying
convulse	convulses	convulsed	convulsed	convulsing
coo	coos	cooed	cooed	cooing
cooccur	cooccurs	cooccurred	cooccurred	cooccurring
cooey	cooeys	cooeyed	cooeyed	cooeying
cook	cooks	cooked	cooked	cooking
cool	cools	cooled	cooled	cooling
coop	coops	cooped	cooped	cooping
cooper	coopers	coopered	coopered	coopering
cooperate	cooperates	cooperated	cooperated	cooperating
coopt	coopts	coopted	coopted	coopting
coordinate	coordinates	coordinated	coordinated	coordinating
cop	cops	copped	copped	copping
cope	copes	coped	coped	coping
copolymerize	copolymerizes	copolymerized	copolymerized	copolymerizing
copper	coppers	coppered	coppered	coppering
copper-bottom	copper-bottoms	copper-bottomed	copper-bottomed	copper-bottoming
coppice	coppices	coppiced	coppiced	coppicing
coproduce	coproduces	coproduced	coproduced	coproducing
copulate	copulates	copulated	copulated	copulating
copy	copies	copied	copied	copying
copy-edit	copy-edits	copy-edited	copy-edited	copy-editing
copyedit	copyedits	copyedited	copyedited	copyediting
copyread	copyreads	copyread	copyread	copyreading
copyright	copyrights	copyrighted	copyrighted	copyrighting
coquet	coquets	coquetted	coquetted	coquetting
corbel	corbels	corbelled	corbelled	corbelling
cord	cords	corded	corded	cording
cordon	cordons	cordoned	cordoned	cordoning
core	cores	cored	cored	coring
cork	corks	corked	corked	corking
corkscrew	corkscrews	corkscrewed	corkscrewed	corkscrewing
corn	corns	corned	corned	corning
corner	corners	cornered	cornered	cornering
cornice	cornices	corniced	corniced	cornicing
corrade	corrades	corraded	corraded	corrading
corral	corrals	corralled	corralled	corraled
correct	corrects	corrected	corrected	correcting
correlate	correlates	correlated	correlated	correlating
correspond	corresponds	corresponded	corresponded	corresponding
corrival	corrivals	corrivaled	corrivaled	corrivaling
corroborate	corroborates	corroborated	corroborated	corroborating
corrode	corrodes	corroded	corroded	corroding
corrugate	corrugates	corrugated	corrugated	corrugating
corrupt	corrupts	corrupted	corrupted	corrupting
corset	corsets	corseted	corseted	corseting
coruscate	coruscates	coruscated	coruscated	coruscating
cosh	coshes	coshed	coshed	coshing
cosher	coshers	coshered	coshered	coshering
cosponsor	cosponsors	cosponsored	cosponsored	cosponsoring
cosset	cossets	cosseted	cosseted	cosseting
cost	costs	cost	cost	costing
costar	costars	costarred	costarred	costarring
costume	costumes	costumed	costumed	costuming
cosy	cosies	cosied	cosied	cosying
cote	cotes	coted	coted	coting
cotter	cotters	cottered	cottered	cottering
cotton	cottons	cottoned	cottoned	cottoning
couch	couches	couched	couched	couching
cough	coughs	coughed	coughed	coughing
counsel	counsels	counselled	counselled	counselling
count	counts	counted	counted	counting
countenance	countenances	countenanced	countenanced	countenancing
counter	counters	countered	countered	countering
counter-attack	counter-attacks	counter-attacked	counter-attacked	counter-attacking
counteract	counteracts	counteracted	counteracted	counteracting
counterattack	counterattacks	counterattacked	counterattacked	counterattacking
counterbalance	counterbalances	counterbalanced	counterbalanced	counterbalancing
counterchange	counterchanges	counterchanged	counterchanged	counterchanging
countercharge	countercharges	countercharged	countercharged	countercharging
counterclaim	counterclaims	counterclaimed	counterclaimed	counterclaiming
counterfeit	counterfeits	counterfeited	counterfeited	counterfeiting
countermand	countermands	countermanded	countermanded	countermanding
countermarch	countermarches	countermarched	countermarched	countermarching
countermine	countermines	countermined	countermined	countermining
countermove	countermoves	countermoved	countermoved	countermoving
counterplot	counterplots	counterplotted	counterplotted	counterplotting
counterpoint	counterpoints	counterpointed	counterpointed	counterpointing
counterpoise	counterpoises	counterpoised	counterpoised	counterpoising
counterproposal	counterproposals	counterproposaled	counterproposaled	counterproposaling
counterpunch	counterpunches	counterpunched	counterpunched	counterpunching
countersign	countersigns	countersigned	countersigned	countersigning
countersink	countersinks	countersank	countersunk	countersinking
countervail	countervails	countervailed	countervailed	countervailing
counterweigh	counterweighs	counterweighed	counterweighed	counterweighing
couple	couples	coupled	coupled	coupling
courier	couriers	couriered	couriered	couriering
course	courses	coursed	coursed	coursing
court	courts	courted	courted	courting
court-martial	court-martials	court-martialled	court-martialled	court-martialling
courtmartial	courtmartials	courtmartialled	courtmartialled	courtmartialling
cove	coves	coved	coved	coving
covenant	covenants	covenanted	covenanted	covenanting
cover	covers	covered	covered	covering
coverup	coversup	coveredup	coveredup	coveringup
covet	covets	coveted	coveted	coveting
cow	cows	cowed	cowed	cowing
cower	cowers	cowered	cowered	cowering
cowk	cowks	cowked	cowked	cowking
cowl	cowls	cowled	cowled	cowling
cowp	cowps	cowped	cowped	cowping
cox	coxes	coxed	coxed	coxing
cozen	cozens	cozened	cozened	cozening
cozy	cozies	cozied	cozied	cozying
crab	crabs	crabbed	crabs	crabbing
crack	cracks	cracked	cracked	cracking
crackle	crackles	crackled	crackled	crackling
cradle	cradles	cradled	cradled	cradling
cradle-snatch	cradle-snatches	cradle-snatched	cradle-snatched	cradle-snatching
cradlesnatch	cradlesnatches	cradlesnatched	cradlesnatched	cradlesnatching
craft	crafts	crafted	crafted	crafting
cram	crams	crammed	crammed	cramming
cramp	cramps	cramped	cramped	cramping
crane	cranes	craned	craned	craning
crank	cranks	cranked	cranked	cranking
crap	craps	crapped	crapped	crapping
crash	crashes	crashed	crashed	crashing
crash-dive	crash-dives	crash-dived	crash-dived	crash-diving
crash-dive	crash-dives	crash-dove	crash-dove	crash-diving
crash-land	crash-lands	crash-landed	crash-landed	crash-landing
crash-test	crash-tests	crash-tested	crash-tested	crash-testing
crashdive	crashdives	crashdived	crashdived	crashdiving
crashdive	crashdives	crashdove	crashdove	crashdiving
crashland	crashlands	crashlanded	crashlanded	crashlanding
crashtest	crashtests	crashtested	crashtested	crashtesting
crate	crates	crated	crated	crating
crater	craters	cratered	cratered	cratering
craunch	craunches	craunched	craunched	craunching
crave	craves	craved	craved	craving
crawl	crawls	crawled	crawled	crawling
crayon	crayons	crayoned	crayoned	crayoning
craze	crazes	crazed	crazed	crazing
creak	creaks	creaked	creaked	creaking
cream	creams	creamed	creamed	creaming
crease	creases	creased	creased	creasing
create	creates	created	created	creating
credential	credentials	credentialed	credentialed	credentialing
credit	credits	credited	credited	crediting
creep	creeps	creeped	creeped	creeping
creep	creeps	crept	crept	creeping
cremate	cremates	cremated	cremated	cremating
crenellate	crenellates	crenellated	crenellated	crenellating
creolise	creolises	creolised	creolised	creolising
creolize	creolizes	creolized	creolized	creolizing
creosote	creosotes	creosoted	creosoted	creosoting
crepe	crepes	creped	creped	creping
crepitate	crepitates	crepitated	crepitated	crepitating
crescendo	crescendoes	crescendoed	crescendoed	crescendoing
crest	crests	crested	crested	cresting
crevasse	crevasses	crevassed	crevassed	crevassing
crew	crews	crewed	crewed	crewing
crib	cribs	cribbed	cribbed	cribbing
crick	cricks	cricked	cricked	cricking
criminalise	criminalises	criminalised	criminalised	criminalising
criminalize	criminalizes	criminalized	criminalized	criminalizing
criminate	criminates	criminated	criminated	criminating
crimp	crimps	crimped	crimped	crimping
crimple	crimples	crimpled	crimpled	crimpling
crimson	crimsons	crimsoned	crimsoned	cringed
cringe	cringes	cringed	cringed	cringing
crinkle	crinkles	crinkled	crinkled	crinkling
cripple	cripples	crippled	crippled	crippling
crisp	crisps	crisped	crisped	crisping
criss-cross	criss-crosses	criss-crossed	criss-crossed	criss-crossing
crisscross	crisscrosses	crisscrossed	crisscrossed	crisscrossing
criticise	criticises	criticised	criticised	criticising
criticize	criticizes	criticized	criticized	criticizing
critique	critiques	critiqued	critiqued	critiquing
croak	croaks	croaked	croaked	croaking
crochet	crochets	crocheted	crocheted	crocheting
crock	crocks	crocked	crocked	crocking
crook	crooks	crooked	crooked	crooking
croon	croons	crooned	crooned	crooning
crop	crops	cropped	cropped	cropping
croquet	croquets	croqueted	croqueted	croqueting
cross	crosses	crossed	crossed	crossing
cross-breed	cross-breeds	cross-bred	cross-bred	cross-breeding
cross-check	cross-checks	cross-checked	cross-checked	cross-checking
cross-examine	cross-examines	cross-examined	cross-examined	cross-examining
cross-fade	cross-fades	cross-faded	cross-faded	cross-fading
cross-fertilise	cross-fertilises	cross-fertilised	cross-fertilised	cross-fertilising
cross-fertilize	cross-fertilizes	cross-fertilized	cross-fertilized	cross-fertilizing
cross-hatch	cross-hatches	cross-hatched	cross-hatched	cross-hatching
cross-polinate	cross-polinates	cross-pollinated	cross-pollinated	cross-pollinating
cross-post	cross-posts	cross-posted	cross-posted	cross-posting
cross-question	cross-questions	cross-questioned	cross-questioned	cross-questioning
cross-refer	cross-refers	cross-referred	cross-referred	cross-referring
crossbreed	crossbreeds	crossbred	crossbred	crossbreeding
crosscheck	crosschecks	crosschecked	crosschecked	crosschecking
crosscut	crosscuts	crosscut	crosscut	crosscutting
crossexamine	crossexamines	crossexamined	crossexamined	crossexamining
crossfertilise	crossfertilises	crossfertilised	crossfertilised	crossfertilising
crossfertilize	crossfertilizes	crossfertilized	crossfertilized	crossfertilizing
crosshatch	crosshatches	crosshatched	crosshatched	crosshatching
crossindex	crossindexes	crossindexed	crossindexed	crossindexing
crosspolinate	crosspolinates	crosspollinated	crosspollinated	crosspollinating
crosspollinate	crosspollinates	crosspollinated	crosspollinated	crosspollinating
crosspost	crossposts	crossposted	crossposted	crossposting
crossquestion	crossquestions	crossquestioned	crossquestioned	crossquestioning
crossrefer	crossrefers	crossreferred	crossreferred	crossreferring
crossreference	crossreferences	crossreferenced	crossreferenced	crossreferencing
crossruff	crossruffs	crossruffed	crossruffed	crossruffing
crossstitch	crossstitches	crossstitched	crossstitched	crossstitching
crouch	crouches	crouched	crouched	crouching
croup	croups	crouped	crouped	crouping
crow	crows	crowed	crowed	crowing
crowd	crowds	crowded	crowded	crowding
crowdsource	crowdsources	crowdsourced	crowdsourced	crowdsourcing
crown	crowns	crowned	crowned	crowning
crucify	crucifies	crucified	crucified	crucifying
cruise	cruises	cruised	cruised	cruising
crumb	crumbs	crumbed	crumbed	crumbing
crumble	crumbles	crumbled	crumbled	crumbling
crump	crumps	crumped	crumped	crumping
crumple	crumples	crumpled	crumpled	crumpling
crunch	crunches	crunched	crunched	crunching
crusade	crusades	crusaded	crusaded	crusading
crush	crushes	crushed	crushed	crushing
crust	crusts	crusted	crusted	crusting
crutch	crutches	crutched	crutched	crutching
cry	cries	cried	cried	crying
crystallise	crystallises	crystallised	crystallised	crystallising
crystallize	crystallizes	crystallized	crystallized	crystallizing
cub	cubs	cubbed	cubbed	cubbing
cube	cubes	cubed	cubed	cubing
cuckold	cuckolds	cuckolded	cuckolded	cuckolding
cuckoo	cuckoos	cuckooed	cuckooed	cuckooing
cuddle	cuddles	cuddled	cuddled	cuddling
cudgel	cudgels	cudgelled	cudgelled	cudgelling
cue	cues	cued	cued	cueing
cuff	cuffs	cuffed	cuffed	cuffing
cuirass	cuirasses	cuirassed	cuirassed	cuirassing
cull	culls	culled	culled	culling
culminate	culminates	culminated	culminated	culminating
cultivate	cultivates	cultivated	cultivated	cultivating
culture	cultures	cultured	cultured	culturing
cumber	cumbers	cumbered	cumbered	cumbering
cumulate	cumulates	cumulated	cumulated	cumulating
cup	cups	cupped	cupped	cupping
cupel	cupels	cupeled	cupeled	cupeling
curarize	curarizes	curarized	curarized	curarizing
curate	curates	curated	curated	curating
curb	curbs	curbed	curbed	curbing
curd	curds	curded	curded	curding
curdle	curdles	curdled	curdled	curdling
cure	cures	cured	cured	curing
curette	curettes	curetted	curetted	curetting
curl	curls	curled	curled	curling
curry	curries	curried	curried	currying
curse	curses	cursed	cursed	cursing
curtail	curtails	curtailed	curtailed	curtailing
curtain	curtains	curtained	curtained	curtaining
curtsy	curtsies	curtsied	curtsied	curtsying
curve	curves	curved	curved	curving
curvet	curvets	curvetted	curvetted	curvetting
cushion	cushions	cushioned	cushioned	cushioning
cuss	cusses	cussed	cussed	cussing
customise	customises	customised	customised	customising
customize	customizes	customized	customized	customizing
cut	cuts	cut	cut	cutting
cutback	cutbacks	cutbacked	cutbacked	cutbacking
cutinize	cutinizes	cutinized	cutinized	cutinizing
cwtch	cwtches	cwtched	cwtched	cwtching
cybernate	cybernates	cybernated	cybernated	cybernating
cycle	cycles	cycled	cycled	cycling
cyclostyle	cyclostyles	cyclostyled	cyclostyled	cyclostyling
cypher	cyphers	cyphered	cyphered	cyphering
dab	dabs	dabbed	dabbed	dabbing
dabble	dabbles	dabbled	dabbled	dabbling
dado	dados	dadoed	dadoed	dadoing
daff	daffs	daffed	daffed	daffing
dag	dags	dagged	dagged	dagging
dagger	daggers	daggered	daggered	daggering
dally	dallies	dallied	dallied	dallying
dam	dams	dammed	dammed	damming
damage	damages	damaged	damaged	damaging
damascene	damascenes	damascened	damascened	damascening
damask	damasks	damasked	damasked	damasking
damn	damns	damned	damned	damning
damnify	damnifies	damnified	damnified	damnifying
damp	damps	damped	damped	damping
dampen	dampens	dampened	dampened	dampening
dance	dances	danced	danced	dancing
dander	danders	dandered	dandered	dandering
dandify	dandifies	dandified	dandified	dandifying
dandle	dandles	dandled	dandled	dandling
dangle	dangles	dangled	dangled	dangling
dap	daps	dapped	dapped	dapping
dapple	dapples	dappled	dappled	dappling
dare	dares	dared	dared	daring
dark	darks	darked	darked	darking
darken	darkens	darkened	darkened	darkening
darkle	darkles	darkled	darkled	darkling
darn	darns	darned	darned	darning
dart	darts	darted	darted	darting
dash	dashes	dashed	dashed	dashing
date	dates	dated	dated	dating
dateline	datelines	datelined	datelined	datelining
daub	daubs	daubed	daubed	daubing
daunt	daunts	daunted	daunted	daunting
dawdle	dawdles	dawdled	dawdled	dawdling
dawn	dawns	dawned	dawned	dawning
day-dream	daydreams'	daydreamed	day-dreamed	daydream
daydream	daydreams	daydreamt	daydreamt	daydreaming
daze	dazes	dazed	dazed	dazing
dazzle	dazzles	dazzled	dazzled	dazzling
de-horn	de-horns	dehorned	de-horned	de-horning
de-ice	de-ices	de-iced	de-iced	de-icing
de-stress	de-stresses	de-stressed	de-stressed	de-stressing
deactivate	deactivates	deactivated	deactivated	deactivating
deaden	deadens	deadened	deadened	deadening
deadhead	deadheads	deadheaded	deadheaded	deadheading
deadlock	deadlocks	deadlocked	deadlocked	deadlocking
deafen	deafens	deafened	deafened	deafening
deal	deals	dealt	dealt	dealing
deaminize	deaminizes	deaminized	deaminized	deaminizing
debag	debags	debagged	debagged	debagging
debar	debars	debarred	debarred	debarring
debark	debarks	debarked	debarked	debarking
debase	debases	debased	debased	debasing
debate	debates	debated	debated	debating
debauch	debauches	debauched	debauched	debauching
debilitate	debilitates	debilitated	debilitated	debilitating
debit	debits	debited	debited	debiting
debouch	debouches	debouched	debouched	debouching
debrief	debriefs	debriefed	debriefed	debriefing
debug	debugs	debugged	debugged	debugging
debunk	debunks	debunked	debunked	debunking
debus	debuses	debused	debused	debusing
debut	debuts	debuted	debuted	debuting
decaffeinate	decaffeinates	decaffeinated	decaffeinated	decaffeinating
decal	decals	decaled	decaled	decaling
decalcify	decalcifies	decalcified	decalcified	decalcifying
decamp	decamps	decamped	decamped	decamping
decant	decants	decanted	decanted	decanting
decapitate	decapitates	decapitated	decapitated	decapitating
decarbonate	decarbonates	decarbonated	decarbonated	decarbonating
decarbonise	decarbonises	decarbonised	decarbonised	decarbonising
decarbonize	decarbonises	decarbonised	decarbonised	decarbonising
decarburize	decarburizes	decarburized	decarburized	decarburizing
decay	decays	decayed	decayed	decaying
decease	deceases	deceased	deceased	deceasing
deceive	deceives	deceived	deceived	deceiving
decelerate	decelerates	decelerated	decelerated	decelerating
decentralise	decentralises	decentralised	decentralised	decentralising
decentralize	decentralizes	decentralized	decentralized	decentralizing
decerebrate	decerebrates	decerebrated	decerebrated	decerebrating
decern	decerns	decerned	decerned	decerning
decertify	decertifies	decertified	decertified	decertifying
decide	decides	decided	decided	deciding
decimalise	decimalises	decimalised	decimalised	decimalising
decimalize	decimalizes	decimalized	decimalized	decimalizing
decimate	decimates	decimated	decimated	decimating
decipher	deciphers	deciphered	deciphered	deciphering
deck	decks	decked	decked	decking
declaim	declaims	declaimed	declaimed	declaiming
declare	declares	declared	declared	declaring
declass	declasses	declassed	declassed	declassing
declassify	declassifies	declassified	declassified	declassifying
decline	declines	declined	declined	declining
declutch	declutches	declutched	declutched	declutching
declutter	declutters	decluttered	decluttered	decluttering
decoct	decocts	decocted	decocted	decocting
decode	decodes	decoded	decoded	decoding
decoke	decokes	decoked	decoked	decoking
decollate	decollates	decollated	decollated	decollating
decolonise	decolonises	decolonised	decolonised	decolonising
decolonize	decolonizes	decolonized	decolonized	decolonizing
decolour	decolours	decoloured	decoloured	decolouring
decommission	decommissions	decommissioned	decommissioned	decommissioning
decompose	decomposes	decomposed	decomposed	decomposing
decompound	decompounds	decompounded	decompounded	decompounding
decompress	decompresses	decompressed	decompressed	decompressing
deconsecrate	deconsecrates	deconsecrated	deconsecrated	deconsecrating
deconstruct	deconstructs	deconstructed	deconstructed	deconstructing
decontaminate	decontaminates	decontaminated	decontaminated	decontaminating
decontrol	decontrols	decontrolled	decontrolled	decontrolling
decorate	decorates	decorated	decorated	decorating
decorticate	decorticates	decorticated	decorticated	decorticating
decouple	decouples	decoupled	decoupled	decoupling
decoy	decoys	decoyed	decoyed	decoying
decrease	decreases	decreased	decreased	decreasing
decree	decrees	decreed	decreed	decreeing
decrepitate	decrepitates	decrepitated	decrepitated	decrepitating
decribe	decribes	decribed	decribed	decribing
decriminalise	decriminalises	decriminalised	decriminalised	decriminalising
decriminalize	decriminalizes	decriminalized	decriminalized	decriminalizing
decry	decries	decried	decried	decrying
decrypt	decrypts	decrypted	decrypted	decrypting
decuple	decuples	decupled	decupled	decupling
decussate	decussates	decussated	decussated	decussating
dedicate	dedicates	dedicated	dedicated	dedicating
deduce	deduces	deduced	deduced	deducing
deduct	deducts	deducted	deducted	deducting
deed	deeds	deeded	deeded	deeding
deejay	deejays	deejayed	deejayed	deejaying
deek	deeks	deeked	deeked	deeking
deem	deems	deemed	deemed	deeming
deemphasize	deemphasizes	deemphasized	deemphasized	deemphasizing
deep fry	deep fries	deep fried	deep fried	deep frying
deep-fry	deep-fries	deep-fried	deep-fried	deep-frying
deep-six	deep-sixes	deep-sixed	deep-sixed	deep-sixing
deepen	deepens	deepened	deepened	deepening
deepfreeze	deepfreezes	deepfrozen	deepfrozen	deepfreezing
deepfry	deepfries	deepfried	deepfried	deepfrying
deepsix	deepsixes	deepsixed	deepsixed	deepsixing
deescalate	deescalates	deescalated	deescalated	deescalating
deface	defaces	defaced	defaced	defacing
defalcate	defalcates	defalcated	defalcated	defalcating
defame	defames	defamed	defamed	defaming
default	defaults	defaulted	defaulted	defaulting
defeat	defeats	defeated	defeated	defeating
defecate	defecates	defecated	defecated	defecating
defect	defects	defected	defected	defecting
defend	defends	defended	defended	defending
defer	defers	deferred	deferred	deferring
defilade	defilades	defiladed	defiladed	defilading
defile	defiles	defiled	defiled	defiling
define	defines	defined	defined	defining
deflagrate	deflagrates	deflagrated	deflagrated	deflagrating
deflate	deflates	deflated	deflated	deflating
deflect	deflects	deflected	deflected	deflecting
deflocculate	deflocculates	deflocculated	deflocculated	deflocculating
deflower	deflowers	deflowered	deflowered	deflowering
defog	defogs	defogged	defogged	defogging
defoliate	defoliates	defoliated	defoliated	defoliating
deforce	deforces	deforced	deforced	deforcing
deforest	deforests	deforested	deforested	deforesting
deform	deforms	deformed	deformed	deforming
defragment	defragments	defragmented	defragmented	defragmenting
defraud	defrauds	defrauded	defrauded	defrauding
defray	defrays	defrayed	defrayed	defraying
defriend	defriends	defriended	defriended	defriending
defrock	defrocks	defrocked	defrocked	defrocking
defrost	defrosts	defrosted	defrosted	defrosting
defuse	defuses	defused	defused	defusing
defuze	defuzes	defuzed	defuzed	defuzing
defy	defies	defied	defied	defying
degas	degasses	degassed	degassed	degassing
degauss	degausses	degaussed	degaussed	degaussing
degenerate	degenerates	degenerated	degenerated	degenerating
deglaze	deglazes	deglazed	deglazed	deglazing
deglutinate	deglutinates	deglutinated	deglutinated	deglutinating
degrade	degrades	degraded	degraded	degrading
degrease	degreases	degreased	degreased	degreasing
degustate	degusts	degusted	degusted	degusting
dehisce	dehisces	dehisced	dehisced	dehiscing
dehorn	dehorns	dehorned	dehorned	dehorning
dehumanise	dehumanises	dehumanised	dehumanised	dehumanising
dehumanize	dehumanizes	dehumanized	dehumanized	dehumanizing
dehumidify	dehumidifies	dehumidified	dehumidified	dehumidifying
dehydrate	dehydrates	dehydrated	dehydrated	dehydrating
dehydrogenize	dehydrogenizes	dehydrogenized	dehydrogenized	dehydrogenizing
dehypnotize	dehypnotizes	dehypnotized	dehypnotized	dehypnotizing
deice	deices	deiced	deiced	deicing
deify	deifies	deified	deified	deifying
deign	deigns	deigned	deigned	deigning
deject	dejects	dejected	dejected	dejecting
delaminate	delaminates	delaminated	delaminated	delaminating
delate	delates	delated	delated	delating
delay	delays	delayed	delayed	delaying
dele	deles	deled	deled	deleing
delegate	delegates	delegated	delegated	delegating
delete	deletes	deleted	deleted	deleting
deliberate	deliberates	deliberated	deliberated	deliberating
delight	delights	delighted	delighted	delighting
delimit	delimits	delimited	delimited	delimiting
delimitate	delimits	delimited	delimited	delimiting
delineate	delineates	delineated	delineated	delineating
deliquesce	deliquesces	deliquesced	deliquesced	deliquescing
deliver	delivers	delivered	delivered	delivering
delocalize	delocalizes	delocalized	delocalized	delocalizing
delouse	delouses	deloused	deloused	delousing
delude	deludes	deluded	deluded	deluding
deluge	deluges	deluged	deluged	deluging
delve	delves	delved	delved	delving
demagnetise	demagnetises	demagnetised	demagnetised	demagnetising
demagnetize	demagnetizes	demagnetized	demagnetized	demagnetizing
demagogue	demagogues	demagogued	demagogued	demagoguing
demand	demands	demanded	demanded	demanding
demarcate	demarcates	demarcated	demarcated	demarcating
dematerialize	dematerializes	dematerialized	dematerialized	dematerializing
demean	demeans	demeaned	demeaned	demeaning
dement	dements	demented	demented	dementing
demerge	demerges	demerged	demerged	demerging
demilitarise	demilitarises	demilitarised	demilitarised	demilitarising
demilitarize	demilitarizes	demilitarized	demilitarized	demilitarizing
demineralise	demineralises	demineralised	demineralised	demineralising
demineralize	demineralizes	demineralized	demineralized	demineralizing
demise	demises	demised	demised	demising
demist	demists	demisted	demisted	demisting
demit	demits	demitted	demitted	demitting
demo	demos	demoed	demoed	demoing
demob	demobs	demobbed	demobbed	demobbing
demobilise	demobilises	demobilised	demobilised	demobilising
demobilize	demobilizes	demobilized	demobilized	demobilizing
